Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Guinea,GIN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,43.72205774,43.20588295,40.25291604,44.09983164,46.61401266,46.59355288,45.14794958,45.22288076,43.68099979,43.76305375,42.14606737,43.57518037,40.72293021,42.0159408,42.4163865,41.72972346,39.67775929,46.77091508,44.81555794,44.59089539,2.825733407,-0.599435928,5.314389119,-3.477144276,7.461231022,3.303140782,5.621977608,-3.991247329,-0.578369529,-5.285627596,-0.426601783,10.33938028,10.97739434,11.39734314,9.690777749,13.31800432,10.68625174,15.86158539,17.11114417
"Gambia, The",GMB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,0.771374288,2.519253209,-0.412594752,-0.65770457,3.772372648,0.779039301,0.244003378,0.84140625,1.214643075,9.638991597,6.453421524,2.496951683,-3.073856027,0.793986829,5.833190126,2.537960656,7.156556587,6.889221078,4.649150409,5.034427442,7.125085563,7.25702204,8.268403253,10.147824,10.66324743,4.490293243,6.18179763,-3.615480738,-5.454522628,4.82177656,-4.87409036,6.031461277,1.589316606,2.400373474,-1.103485963,7.42862576,1.559184182,3.913536917,1.332676664,-1.229260609,5.815326272,4.799179456,-2.895966482,0.002899986,-3.447303134,4.829360037,12.86051346,5.181859137,3.73938692,10.01219206,12.57024294,6.109708166,4.67647659,5.350367315,3.266650098,-0.645131967,0.087135358,-2.429705159,4.209145364
Guinea-Bissau,GNB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,3.384391934,-2.153423694,-8.522253568,-13.77676832,-17.41458704,-5.364362279,-6.404155364,-3.517490347,-5.819045653,-10.73491875,,1.22029196,-5.185485034,-3.582581291,-0.155688577,-22.5007533,-2.820232248,7.625314792,5.974552444,1.683393535,2.827294693,3.180739524,2.900067257,7.010041141,3.915740662,-1.175038739,1.740712059,-5.756536351,-4.680266505,-10.49703455,-6.491025249,-8.542667122,6.831192852,13.4777817,3.635988616,-0.40586464,-7.926279099,0.268714398,-4.266711757,-2.974257285,1.257858671,5.824413879,3.459756334,5.701614754,6.658520012,10.69758977,10.92019327,14.27573917,14.48591128,9.273420861,13.70263246,11.69970495,6.299630344,11.10370303,9.800196174
Equatorial Guinea,GNQ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.28704328,72.61964307,72.74470543,77.30244557,65.86516842,64.90494089,67.86254994,68.28270407,58.72139356,56.2566787,39.14034138,26.92358177,29.32966883,28.08488445,18.27440976,10.75147964,21.53525317,31.45931339,21.12136067,18.74285996
Greece,GRC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.7438876,16.494247,15.40615009,18.78243404,19.32325685,21.55357084,22.27351097,20.72308128,21.15593159,24.71857299,25.09441111,26.77925945,29.91623318,34.10377036,27.65614779,26.13943364,27.88569922,24.2788868,24.38379644,24.69377439,23.15951006,20.49059943,20.61191129,18.7288588,20.72547464,21.02730389,21.3046425,16.65758884,18.35292094,16.47200216,15.09887283,16.13634776,14.96273035,13.99511695,14.68097211,13.35453143,13.56586997,14.43475391,14.21864683,13.89304392,15.02307071,14.60524238,14.3899604,15.99084675,16.57284765,13.79749577,16.73544296,15.64140841,13.31031954,10.00047336,10.75090697,8.3936611,7.798004406,9.812579644,10.73334764,11.10936318,11.1691956,10.56433589,10.9768419,10.63014302,6.148074868,9.991127977,9.150808385,11.37483294,12.73936748
Grenada,GRD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.649533529,6.737065768,6.571652649,9.050661989,7.935626628,6.883452244,7.917244227,9.993607046,9.457330993,11.71765951,9.585198448,12.45501849,16.0885701,20.18909442,20.79250514,20.87364804,21.16365856,22.28736246,21.53560856,26.05530251,25.70280424,
Guatemala,GTM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.403594136,7.374376091,7.144106331,8.908774153,10.11468787,10.48519682,10.56302581,9.63880289,13.46165787,11.78150354,13.61869748,12.97359936,12.49702565,14.36245079,15.34081655,14.28453605,15.39413486,18.23738826,15.83204573,14.24246475,13.13287852,10.5198974,10.24434474,9.513813944,9.423440238,10.46163034,11.79252802,7.465412624,7.86662666,8.348467429,9.788171709,10.68023635,9.095045359,8.873421517,8.350298386,8.883769946,7.914060919,8.044804695,9.31499537,9.003334172,9.079868182,5.018181421,5.610749979,4.40056749,4.167945718,2.259867798,2.29586509,2.50494863,0.098642546,2.324797497,1.863492771,2.909414599,2.166901252,3.153669313,3.476618983,4.594520051,4.99541654,4.516814106,3.117381522,4.037064224,5.047151771,2.766410207,0.02849895,1.390844306,1.125156117
Guam,GUM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,20.04797807,23.06967985,28.39616996,33.6873548,19.64660078,19.83448276,18.69855967,23.46578885,25.35364527,24.62896109,22.21807319,22.35419252,18.53829468,10.51488834,28.33350791,33.03578947,12.52530587,13.51471504,20.49380768,21.57454189,20.40450928,7.983713712,7.662517289,2.690735695,20.22249427,22.00000513,33.23041167,19.91366849,16.84388634,15.04356235,13.98020545,21.78311887,28.27511705,23.70388759,14.24485063,22.32265376,25.7633054,22.07140303,16.94309351,16.95558207,9.167331167,7.74191065,8.741791512,11.14301415,13.94574034,-0.320246493,,,,,,,,,,,,,,,,,,,
High income,HIC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,25.66001776,25.41342779,25.75272492,26.99977873,26.90497637,24.4402607,25.11748087,25.20120665,25.86472004,25.91504732,25.32484838,25.42666831,23.75832355,23.26919412,24.43400747,23.98808795,24.15038942,24.25063326,25.07582038,25.46476625,24.97470305,24.85936378,24.5270357,24.05107565,24.28195251,24.99858238,24.79790698,24.84244778,24.4138014,24.09381144,24.23753767,23.11070928,22.38818576,22.29110771,22.87515921,23.1740395,23.68841902,24.0689566,23.49971712,20.91821662,21.95195785,22.77256781,22.99146193,23.11156262,23.32176346,23.23307049,23.07241154,23.50692955,23.88784869,23.78091909,22.98445232,23.79011456,23.94889276,23.51600117,23.28561931
"Hong Kong SAR, China",HKG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,21.50327334,16.39168343,20.13353287,26.37383715,28.58344549,31.45560095,24.10726789,24.76252019,21.99842739,25.17878273,28.10958193,28.54465725,31.36311427,29.19640913,28.97544454,28.53858719,36.06149851,33.05496425,29.74400224,33.92817528,34.33668247,33.42128611,31.5476646,28.47464804,32.42045559,31.53943508,32.53599563,36.48149555,37.27804049,37.98638731,35.70844514,33.72099583,33.37702724,33.99609027,32.53646593,29.80967037,30.31560729,30.84285509,29.53999544,30.1443451,31.99130318,30.1816156,31.33802138,31.47694421,31.06817348,33.27644507,33.44681315,32.07142667,31.21476181,29.71942058,29.76510022,27.99331069,26.35073407,24.63049004,24.02742472,23.93073369,23.79043105,23.0781494,21.78090158,19.74905642,20.91114671,22.34532891,19.32182235,16.72620708,19.87434073
Honduras,HND,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,35.54083885,34.21418637,37.33683914,13.49593496,14.70140416,19.0154366,18.28360904,21.05999068,18.74425164,18.95428707,16.53029633,18.71250456,20.66171833,20.35362935,15.04424779,11.74016014,14.11627761,21.78934077,23.20305809,23.62625499,19.16530587,15.4663316,15.36538196,12.95908138,12.07101913,13.18184969,13.66630543,14.22146155,17.69489206,17.07157548,21.31791275,21.41698655,21.84188468,23.46608075,25.31956123,26.72659671,25.90314371,26.6006415,24.37039132,18.50009591,15.84072638,12.82118841,11.72214799,11.22066017,11.04976549,9.145054569,7.319184829,5.612603139,2.967568019,2.755120773,3.955814839,6.298372851,5.181645973,1.337230579,4.334044403,8.187092587,8.989621148,9.195293364,5.930539807,3.945659999,3.41577913,-0.41091369,-1.493916588,-1.868187931,-1.519621069
Heavily indebted poor countries (HIPC),HPC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,19.58112112,14.7129567,14.53421769,13.14265167,9.671547329,10.47943099,12.23693121,13.12568071,14.99377011,14.0434298,14.62905255,15.24694141,11.01331464,10.25095877,10.91660039,11.6597091,12.07069721,13.11746495,14.85495767,15.84468888,17.7653222,17.70558376,18.45778574,16.20058852,18.80647505,19.30436533,18.37547795,18.18738217,18.74968148,17.0814718,17.99040819,18.59113723,19.02523847,18.18862784,17.82132847,19.13808826,19.14307392,18.03423858,18.75676394
Croatia,HRV,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.998950708,13.04397814,11.85446448,14.21548203,14.41485171,14.89843649,15.32579596,14.38384051,16.88029352,17.50364205,17.39233088,19.66614454,19.82206411,19.42020977,18.8753719,18.7271327,17.32010386,16.42436189,16.74450769,17.67628599,19.68880155,20.99807562,21.42744743,21.6271243,21.55550433,16.55695018,19.03824225,19.84117279,22.52295357,19.77895146
Haiti,HTI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.486613933,4.297562958,-2.674426664,5.183382198,4.725550831,-13.22424661,-8.091617385,6.508643899,10.56445216,8.541643521,9.284569106,10.24778352,-4.115913183,-5.470271003,-2.874801649,-1.973213803,-5.623494557,-7.934558253,-4.66166411,-8.170647649,-5.945158626,-2.657299368,-2.592561688,-3.000592566,-3.438907489,-1.792549954,-3.845017922,-4.325566956,-4.461648796,-3.008939826,-7.255604127,-3.795372437,-4.408783956,-4.769062344,-6.189890632,-6.390337556,-5.50697357
Hungary,HUN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.43334847,16.79979021,12.79167595,16.70987837,23.46520859,25.62817001,27.43984892,27.27294456,24.56372099,24.49876093,25.04318582,23.61221683,20.60907248,23.01477599,23.20240325,24.72332707,24.94073709,25.09667156,24.39667067,25.85732613,26.6657443,26.28605162,28.20619903,30.13648921,31.43579539,30.28316461,29.73252774,31.18379481,30.90419215,29.11335462,30.57174322,28.90505753,30.11541177,27.73680286
IBRD only,IBD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,24.03944944,20.58859639,16.2337912,17.83238851,19.98957861,22.58229199,23.49778735,21.57931287,21.92493675,23.49664913,23.87932404,23.04186834,23.38640821,25.65765826,27.12197432,26.81575506,27.11586019,27.30671109,26.12021487,27.25990636,27.57631039,25.07259393,23.92824613,23.55994282,24.20382341,25.32381633,22.91451334,24.9160248,24.75110327,26.38213652,25.50089427,25.69453376,26.93640154,25.23791638,25.24152234,25.49872965,25.59458569,25.17131002,24.65748279,25.19273549,26.40236539,26.4877217,27.4899718,28.57848248,30.55592642,31.21648513,32.69864811,33.46832031,34.13033948,32.68423165,34.35284817,34.52107558,34.19503474,33.81709915,33.76864946,33.61349568,33.1310968,33.48964854,34.24570347,33.59681443,33.9973349,35.84746484,35.77947194,33.93081957,33.49563654
IDA & IBRD total,IBT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,24.72411124,21.60773642,18.35653162,20.02548024,20.82541097,23.15795944,24.11323092,21.82679394,22.38356096,23.99408466,24.64305229,23.15822965,23.99839895,26.17517665,27.65150787,26.96280921,27.92761476,28.00771291,26.57319917,27.41681993,27.8080072,28.63167585,27.26759744,25.50228844,25.02402849,26.18055998,22.54226759,24.07641754,23.76914768,25.09520858,24.3112176,24.61269468,25.63518604,23.92464964,24.41077321,25.38955119,25.8879286,25.52711725,25.30096028,23.8262374,25.05449419,25.15254946,26.32984841,27.4083303,29.40632198,30.14147624,31.7795611,32.44652573,33.09615258,31.56059806,33.35047429,33.46089839,33.12060056,32.81431087,32.88972268,32.55102634,31.92348464,32.12239573,32.89873371,32.78845832,33.06451902,34.64454715,34.48324425,32.44898738,31.60970574
IDA total,IDA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,16.17668019,9.599575827,9.505824763,10.09588287,4.306797523,6.87870374,9.128452663,11.84357673,6.106413388,13.7478156,19.21524088,19.80834301,12.22408951,21.31435662,21.61477753,16.49248466,14.88906114,16.04644983,37.4019154,35.55755822,27.0267872,18.86202172,20.9154688,6.981574803,2.770648004,0.91746762,-1.813327853,-1.097659987,-0.853712644,-0.791605821,-2.696845831,6.587684194,17.95014398,23.07989301,24.08725251,25.24676822,-2.557547492,-1.502645956,-0.913086406,2.693901779,3.6096494,6.278098922,8.680611721,13.04029871,12.6878625,13.20070704,9.950889978,14.96525265,14.67670472,14.16416526,14.83186301,16.59713867,12.4386734,9.358580808,6.898913622,8.057819742,16.73426938,14.85652662,12.34789599,10.47851844,5.194258548,-3.909037166
IDA blend,IDB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.636596617,6.190172304,5.377874317,7.915731738,11.2707647,6.232391396,-4.811649256,-0.082566643,4.096914199,5.849889625,10.62874251,13.57298475,16.39789658,18.46033109,24.35935749,20.91595808,22.06288349,23.53937519,21.55367977,27.41043047,29.16579566,23.46808077,18.66529382,28.33335143,27.64729802,27.5750416,24.79123983,28.58843634,27.88554644,30.65657324,26.97579515,26.64029313,27.64378022,32.46469268,32.20304971,30.59388037,30.07585886,31.47593149,26.52504019,19.45174623,31.81763398,29.96077924,25.12030463,23.73249382,24.90965013,27.52800212,28.70377449,28.11084078,30.95496635,31.70806554,34.77690921,35.51796628,34.36196514,33.65281768,33.4358577,32.80056833,32.6453891,33.60385587,33.99887256,33.26106413,31.41035719,35.1242452,39.26527501,38.11958603,36.86887124
IDA only,IDX,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.423252161,5.710473115,7.065315391,5.658159287,6.610375082,8.197491632,11.04718997,11.17459328,8.317054936,9.504761944,10.55149946,10.74122828,10.78472804,12.01851195,13.24880775,13.74904627,14.68336746,14.55796849,14.54189775,13.62411771,17.47059517,17.07394442,14.91626395,14.45457999,16.08325765,15.86592955,18.47391542,19.19992314,18.9946912,18.86950154,18.99844997,18.14234539,16.19525301,15.79775513,15.89253611
Isle of Man,IMN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,6.042585186,6.860309485,7.699568371,9.590284726,9.494434839,8.66475356,6.572307145,5.469007569,9.956722724,11.23435773,11.36808794,10.04659303,10.39284556,12.08605988,9.761464526,12.77774119,15.21073976,14.55396142,14.01167059,14.30845176,12.50197934,14.23139398,14.68055929,14.36414935,15.03947421,16.09089169,15.29062372,16.6213838,18.27611308,20.26484717,21.63937451,21.90319985,23.34061486,23.54577798,24.72334662,25.7592716,25.11389215,25.05944147,24.28137624,23.81502385,24.31318339,24.09169268,25.65625817,27.62003248,31.24374971,32.25512987,34.08758413,34.3773732,32.78470286,32.58044412,34.26753437,32.70831983,32.85518998,32.05907377,31.43142609,30.56442821,30.39617069,30.50765137,29.88845866,28.08603685,27.28941888,28.57324213,28.28132775,29.50648896,28.62759095
Not classified,INX,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,13.620497,13.8560152,16.93019088,17.22984857,11.43274844,14.36629752,14.56033691,15.97362228,16.30637956,13.70034179,11.33060723,11.1415403,17.61271509,18.2312343,19.73832298,19.11619547,18.55503234,20.32381409,22.04633196,23.69382366,25.57843412,24.21185385,24.0137851,25.76597898,26.13022427,30.37335592,30.67556115,33.68623981,35.88223663,37.52184423,38.33065415,39.02742106,39.63249828,39.47946148,40.06889584,40.30825023,39.95384386,37.96289963,32.96600204,32.68378056,34.02461007,35.63037843,37.2051482,39.26606829,42.50411688,56.17489106,54.6698441,57.4365384,58.06213059,59.17543023,62.58451051,64.5911812,64.70736208,60.5237336,60.54587513
"Iran, Islamic Rep.",IRN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,7.641042255,9.698886265,11.78593089,12.95607854,17.14788241,21.51381131,21.62441163,21.45343236,27.51790407,25.3318543,24.88186091,25.46233006,29.94001089,38.25599096,42.17478705,30.62052317,40.69740861,37.52238521,26.44929856,27.82206296,21.2955733,14.46128882,19.63861939,21.20650503,19.26938231,17.08026341,13.03638886,16.72651271,9.890892203,16.47799711,21.2780901,27.31752237,29.0264805,33.34094051,34.27326341,35.71579305,40.24686517,36.00705174,29.02642003,36.1111203,37.34071903,36.90765193,41.68832685,44.13818094,46.08556973,46.7203934,46.09747938,49.09766232,48.28689012,44.32209642,46.27345138,44.52622051,38.86650051,40.17940957,39.83094461,31.0095858,35.73202664,37.81575985,38.13914618,37.85006325,42.79104624,44.41763514,45.03212914,43.95465969,41.44632686
Iraq,IRQ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,27.17808687,29.3911007,29.10551296,39.87268519,56.47622688,42.55088946,43.89090216,37.7180704,42.8103178,58.64585572,61.61806388,33.0002027,17.38853453,2.355597813,12.00338123,16.52899719,6.835244335,15.46477273,15.80263686,-7.678399051,43.7887227,-10.85471455,37.42368063,63.93380443,63.42741577,56.08311239,60.72687414,60.74782365,50.52829181,70.46724472,74.62081339,64.63073431,56.42291949,41.70141606,37.73363962,42.5070569,47.15778373,42.72663278,52.09042312,26.6904419,36.63817418,45.23683841,43.57048957,43.91100773,39.93106311,25.65484666,24.7777276,32.2396176,40.5824326,37.71738535,25.19643281,41.93930558,54.50584208,42.68762524,41.33527558
Iceland,ISL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,28.00530329,27.91143409,27.62398596,31.18943083,27.25789061,27.76532841,30.0218324,30.05407222,28.71344151,27.17514291,27.94263718,26.22561243,24.25188882,24.1124749,24.05942758,21.8980073,23.22332461,20.63290548,20.90564163,22.00704797,21.24071114,19.77010366,19.00649568,21.03026033,22.10025615,20.91041604,20.5310585,21.8133446,21.18286132,18.79123948,17.82645465,21.81296722,21.09132342,18.20491289,19.03984288,17.59791194,19.4416626,20.78649431,23.82004719,22.78946185,23.64193889,23.09564111,21.82590461,22.96157134,23.61284879,26.97399227,28.03358348,26.55907456,26.2038593,25.83884219,20.66878133,21.31785339,24.68565858,26.03805591,25.04843628
Israel,ISR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,13.77191511,19.53258285,23.99071547,13.88417516,14.5150187,11.31702205,13.43571437,17.10628482,15.17067413,17.13306247,16.83254605,13.98114707,16.43576743,17.75743084,18.37904709,17.78274048,18.7601384,15.34102526,17.41761558,18.46474371,19.05232434,21.21640958,22.94445193,21.55038698,21.26156371,21.21354096,21.97388602,22.99558085,23.2151588,23.4919813,24.90079282,22.38340998,20.46297403,21.31546894,22.18072075,22.98572767,23.23534867,23.05619134,22.19505169,23.12930237,22.96199202,22.90175752,23.38553659,23.81088127,24.14158919,24.92083059,24.65756992,24.85137556,24.77184549,25.50083595,27.79720799,28.62839598,29.40761308,28.94087854,25.9032529
Italy,ITA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,26.59195871,24.98792869,24.13804395,24.78459784,26.21119202,24.20996772,25.80625676,25.78969163,26.42122061,25.88522002,24.42256146,23.03571691,22.78939203,23.11863182,23.24137439,23.1163482,23.41582694,22.92379808,22.99749912,22.68313366,23.13557862,22.77311612,21.99203555,22.6176853,22.81212043,24.23040241,24.35375999,23.7148655,23.25997094,22.48195554,22.17126218,22.56433499,22.80602097,22.03427074,22.22928753,21.42754746,21.54295226,22.28213412,21.31004403,19.11522001,18.97216265,19.33112147,19.05568534,19.32692256,19.86695526,20.13385378,20.87720921,20.86619436,21.01289702,21.56969465,21.4109133,24.04237291,22.77951762,24.63445726,24.76373867
Jamaica,JAM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,-13.31100141,-9.530706837,-13.30315604,-20.46819338,-7.734569491,-8.877536932,-14.21125992,-12.52658681,-10.55663193,-15.54348929,-5.400580228,-2.094721651,1.430030644,4.893836322,1.021332078,2.484787018,1.492909373,6.011224385,10.02455649,11.82471843,5.230474794,3.455122341,2.333416521,3.701780801,-4.312601064,-3.961531813,0.899322932,-0.12312034,-2.856295344,-7.348525589,-5.658804354,-7.257260145,7.233412041,10.53784514,14.80924398,6.149875619,3.62653277,-2.25792154,0.136943418,2.56520157,3.480162926,4.061979306,6.651805301,8.934780146,3.636388014,5.303373422,,,
Japan,JPN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,43.28190904,41.42835512,40.76994256,40.9452768,39.22480887,35.46870289,35.39282485,35.25913563,35.47443191,34.50819673,34.23539661,34.6110695,33.39076895,32.96181704,33.71882191,34.35379396,34.76149118,34.77572715,35.97131965,36.18835317,36.21605779,36.68458824,35.55573098,33.87283354,32.52185633,32.17644865,32.40455215,32.09424641,31.33524971,29.6858806,29.78205614,28.34895032,27.16262834,27.26642398,27.54638309,27.45416285,27.3759077,27.53039831,26.21117123,23.05214144,23.92885811,22.89453248,22.36354805,22.00716885,22.44223812,24.6114592,25.64127057,25.97449161,25.6616737,25.50031295,24.95517432,25.30466852,23.05543562,24.73448356,25.30943955
Kazakhstan,KAZ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.22919067,11.66272462,15.3138761,19.78952918,17.10201134,15.94469623,16.04911051,26.03664308,28.67374704,33.7914856,34.25755554,34.85248029,38.89450015,44.09745285,43.8446663,45.39969403,40.81425432,43.80717312,47.33293544,43.54164582,39.93005411,40.8278194,34.64945971,33.82482971,36.87607245,39.58073794,38.58898211,34.25406096,37.08936993,40.06360014,37.0785109,36.93430398
Kenya,KEN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.14290016,16.77788933,16.46561083,16.0096611,17.24136848,15.09538864,20.14910794,19.26394821,20.15229041,20.81214361,23.5584902,17.36625783,20.19665161,24.53603552,18.53492976,13.45366007,20.93422881,27.14662079,19.98946203,16.29903013,18.17102882,19.6755676,18.06393937,20.43406263,18.39332337,24.29736261,21.75816149,19.17795477,20.0522134,13.05831256,18.96789572,19.71427848,17.01347653,22.3940681,22.42868644,15.8953428,8.749880087,7.284311702,6.056030019,5.666673757,6.654936178,4.456779462,4.30752975,4.749501229,6.615246141,7.220399442,9.421221122,10.51572757,8.998460769,13.97106277,14.2213068,11.30360162,12.52710454,11.66041148,12.1894589,11.75656205,10.98290981,9.751959003,10.54840275,10.40653848,11.08297006,12.35699008,12.09885333,11.2691629,11.22047809
Kyrgyz Republic,KGZ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.37785016,14.36950147,13.06666667,3.738317757,14.05405405,7.905031701,4.022634321,2.706502929,5.450570142,-0.622240836,13.7767755,-6.098638441,3.232602987,14.27452312,17.70178727,13.84880345,5.259242125,5.784482786,-2.054723922,-13.11299375,-4.589433092,-10.05921,3.287896159,-2.722611543,-1.629922259,-15.90646221,-15.62764217,-13.47215082,-8.301946575,-0.233576973,0.790328379,0.344529261,6.9689206,5.201968583,-2.156531554,-5.471486207,-4.250313032,-6.307933414
Cambodia,KHM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.630626922,-1.957042165,-0.666858674,-3.759162917,4.226969304,-0.427414522,5.22351675,6.437495117,11.16255932,13.77127225,12.01520431,12.56947355,11.59738657,13.8589552,15.15007196,15.17316998,13.9962933,13.3224275,12.18090968,14.9033431,15.84640487,18.19852844,20.29199741,20.87716651,23.00721557,24.27673461,28.46555481,30.23842743,30.62447382,34.08252289,33.59507473,34.40472024
Kiribati,KIR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.97228462,-50.00159058,-52.3446181,-50.59893611,-46.31857745,-48.60503203,-45.78868615,-45.84590706,-53.59531069,-45.47578709,-48.54685618,-48.59706057,-45.64431475,-52.59291626,-44.38082064,-49.97418448,-70.82504129,-69.15946837,
St. Kitts and Nevis,KNA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,0.956937799,3.103334434,3.510204082,9.097888676,9.213180901,7.827437859,11.97727484,11.26718018,14.60055096,18.11785794,16.64421918,14.74102439,17.11632431,22.79151943,22.07339541,20.21290503,25.0945604,28.45582635,30.59114803,30.43128615,25.79867107,25.70001463,27.25092933,31.04389163,33.57451509,34.11555546,37.12136329,39.8787811,41.68787421,39.11061201,39.3415786,39.39481103,38.47559711,38.51535309,38.20306465,38.16975318,36.43944759,36.44268888,38.42105481,36.52843161,34.83342375,33.18222122,32.4058373,33.85690717,36.06141701,34.85540993,33.57217697,34.03386902,33.33976185,33.50297597,35.29510311,34.14336815,33.74474911,34.19921293,34.43037738,35.86029449,36.30864931,36.4709356,35.44583651,33.8311785,35.21030826,35.86425012,33.33006137,32.27617249,34.02909759
Kuwait,KWT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,60.34712951,59.01639344,52.40825688,53.62776025,53.69059656,47.81253045,57.06324772,57.24043716,59.27311265,77.8940461,67.18382658,61.92150428,51.89198894,50.90636212,62.80446542,57.97183806,47.64951909,27.33447764,34.56317586,36.4959824,29.78446001,20.28384316,32.96135668,20.32044655,23.33366354,4.492010853,-69.23445809,6.12031741,20.67134363,24.68157146,25.14820247,28.20311589,26.90106118,11.21608803,21.05521446,36.99126211,30.07102804,25.13459879,34.26040148,42.72208806,52.13663259,57.53609664,55.55422552,58.46546424,48.02204865,53.97759234,60.86699221,61.28718329,58.46798466,53.26411841,34.25887888,29.06601096,32.28342347,37.38425639,35.43279762,24.06586695,35.91870785,46.52769423,37.10112221,
